"","validated_id","current_symbol"
"3131","FBgn0039238","CG7016"
"3132","FBgn0039239","Srg1"
"3133","FBgn0039240","CG3744"
"3134","FBgn0039241","CG11089"
"3135","FBgn0039249","CG11168"
"3136","FBgn0039250","Mink"
"3137","FBgn0039254","Nmnat"
"3138","FBgn0039257","tnc"
"3139","FBgn0039261","Ythdf"
"3140","FBgn0039265","CG11790"
"3141","FBgn0039269","veli"
"3142","FBgn0039273","shams"
"3143","FBgn0039274","CG11920"
"3144","FBgn0039277","Nepl16"
"3145","FBgn0039282","Bili"
"3146","FBgn0039298","to"
"3147","FBgn0039299","CG11854"
"3148","FBgn0039300","RpS27"
"3149","FBgn0039303","Rer1"
"3150","FBgn0039308","CG11889"
"3151","FBgn0039309","CG11891"
"3152","FBgn0039310","CG11878"
"3153","FBgn0039312","CG10514"
"3154","FBgn0039313","CG11892"
"3155","FBgn0039315","CG13658"
"3156","FBgn0039316","CG11893"
"3157","FBgn0039321","CG10550"
"3158","FBgn0039332","alrm"
"3159","FBgn0039335","Vps33B"
"3160","FBgn0039338","XNP"
"3161","FBgn0039349","Ssadh"
"3162","FBgn0039350","jigr1"
"3163","FBgn0039358","Idh3g"
"3164","FBgn0039359","RpL27"
"3165","FBgn0039360","CLS"
"3166","FBgn0039380","CG5890"
"3167","FBgn0039381","SppL"
"3168","FBgn0039386","Sodq"
"3169","FBgn0039398","CG14540"
"3170","FBgn0039402","Vps2"
"3171","FBgn0039405","PIG-P"
"3172","FBgn0039406","RpL34a"
"3173","FBgn0039419","CG12290"
"3174","FBgn0039420","CG6154"
"3175","FBgn0039427","CG5447"
"3176","FBgn0039464","CG6330"
"3177","FBgn0039465","Tsp97E"
"3178","FBgn0039479","CG14257"
"3179","FBgn0039481","Cpr97Eb"
"3180","FBgn0039483","CG14259"
"3181","FBgn0039485","Jhbp11"
"3182","FBgn0039487","gb"
"3183","FBgn0039488","Nkap"
"3184","FBgn0039492","CG6051"
"3185","FBgn0039505","CG5934"
"3186","FBgn0039525","CG5646"
"3187","FBgn0039529","CG5612"
"3188","FBgn0039537","Hsdl2"
"3189","FBgn0039543","CROT"
"3190","FBgn0039559","NSD"
"3191","FBgn0039563","CG4951"
"3192","FBgn0039564","Nep7"
"3193","FBgn0039566","CG4849"
"3194","FBgn0039580","Gfat2"
"3195","FBgn0039584","beat-VI"
"3196","FBgn0039592","CG14062"
"3197","FBgn0039593","Sid"
"3198","FBgn0039595","AstA-R2"
"3199","FBgn0039600","Prp39"
"3200","FBgn0039609","Nepl17"
"3201","FBgn0039611","Nepl18"
"3202","FBgn0039612","Nepl19"
"3203","FBgn0039613","Nepl20"
"3204","FBgn0039620","wat"
"3205","FBgn0039622","eIF4E6"
"3206","FBgn0039623","CG1951"
"3207","FBgn0039625","β4GalNAcTB"
"3208","FBgn0039627","CG11837"
"3209","FBgn0039628","CG11841"
"3210","FBgn0039629","CG11842"
"3211","FBgn0039630","CG11843"
"3212","FBgn0039634","α-Man-Ib"
"3213","FBgn0039635","Pdhb"
"3214","FBgn0039637","Ctl2"
"3215","FBgn0039640","superdeath"
"3216","FBgn0039644","rdog"
"3217","FBgn0039647","jus"
"3218","FBgn0039648","CG14515"
"3219","FBgn0039656","CG11951"
"3220","FBgn0039665","CG2310"
"3221","FBgn0039667","FipoQ"
"3222","FBgn0039674","CG1907"
"3223","FBgn0039681","CG7582"
"3224","FBgn0039682","Obp99c"
"3225","FBgn0039684","Obp99d"
"3226","FBgn0039688","Kul"
"3227","FBgn0039696","Rnb"
"3228","FBgn0039697","Etfb"
"3229","FBgn0039698","CG7789"
"3230","FBgn0039703","CG7829"
"3231","FBgn0039713","RpS8"
"3232","FBgn0039714","Zip99C"
"3233","FBgn0039719","CG15515"
"3234","FBgn0039722","Capa"
"3235","FBgn0039723","CG15522"
"3236","FBgn0039726","eIF2Bα"
"3237","FBgn0039728","CG7896"
"3238","FBgn0039730","CG7903"
"3239","FBgn0039734","Tace"
"3240","FBgn0039735","Nph"
"3241","FBgn0039737","CG7920"
"3242","FBgn0039738","Mgat2"
"3243","FBgn0039741","CG7943"
"3244","FBgn0039742","CG15528"
"3245","FBgn0039748","CG15529"
"3246","FBgn0039749","CG11498"
"3247","FBgn0039752","CG15530"
"3248","FBgn0039757","RpS7"
"3249","FBgn0039759","CG9733"
"3250","FBgn0039767","CG2218"
"3251","FBgn0039770","CG15537"
"3252","FBgn0039773","CG2224"
"3253","FBgn0039789","CG9717"
"3254","FBgn0039790","CG2246"
"3255","FBgn0039801","Npc2h"
"3256","FBgn0039805","Cpr100A"
"3257","FBgn0039809","CG15547"
"3258","FBgn0039816","CG11317"
"3259","FBgn0039817","CG15553"
"3260","FBgn0039820","CG15554"
"3261","FBgn0039821","Ktch"
"3262","FBgn0039827","Oadh"
"3263","FBgn0039828","CG1542"
"3264","FBgn0039830","ATPsynC"
"3265","FBgn0039831","CG12054"
"3266","FBgn0039854","CG1635"
"3267","FBgn0039856","CG1774"
"3268","FBgn0039857","RpL6"
"3269","FBgn0039858","CycG"
"3270","FBgn0039861","pasha"
"3271","FBgn0039864","CG11550"
"3272","FBgn0039868","CG11563"
"3273","FBgn0039869","Tbca"
"3274","FBgn0039877","Mccc1"
"3275","FBgn0039881","CG1971"
"3276","FBgn0039882","Rift"
"3277","FBgn0039883","RhoGAP100F"
"3278","FBgn0039886","CG2003"
"3279","FBgn0039889","Arl4"
"3280","FBgn0039896","yellow-h"
"3281","FBgn0039897","CG1674"
"3282","FBgn0039900","Syt7"
"3283","FBgn0039907","lgs"
"3284","FBgn0039908","Asator"
"3285","FBgn0039909","ND-49"
"3286","FBgn0039911","CG1909"
"3287","FBgn0039914","mav"
"3288","FBgn0039915","Gat"
"3289","FBgn0039924","PIP4K"
"3290","FBgn0039925","Kif3C"
"3291","FBgn0039927","CG11155"
"3292","FBgn0039928","Cals"
"3293","FBgn0039929","Polr1G"
"3294","FBgn0039936","Gyf"
"3295","FBgn0039937","fd102C"
"3296","FBgn0039941","CG17167"
"3297","FBgn0039955","CG41099"
"3298","FBgn0039972","Marf1"
"3299","FBgn0040007","RpL38"
"3300","FBgn0040009","CG17490"
"3301","FBgn0040010","CG17493"
"3302","FBgn0040020","MED21"
"3303","FBgn0040056","CG17698"
"3304","FBgn0040064","Acaa"
"3305","FBgn0040071","tara"
"3306","FBgn0040074","retinin"
"3307","FBgn0040091","Ugt317A1"
"3308","FBgn0040099","lectin-28C"
"3309","FBgn0040206","krz"
"3310","FBgn0040211","Hgd"
"3311","FBgn0040227","eIF3d1"
"3312","FBgn0040232","cmet"
"3313","FBgn0040236","c11.1"
"3314","FBgn0040238","Best1"
"3315","FBgn0040256","Ugt35C1"
"3316","FBgn0040259","Ugt302C1"
"3317","FBgn0040260","Ugt37D1"
"3318","FBgn0040281","Aplip1"
"3319","FBgn0040283","SMC1"
"3320","FBgn0040285","Scamp"
"3321","FBgn0040294","POSH"
"3322","FBgn0040297","Nhe2"
"3323","FBgn0040319","Gclc"
"3324","FBgn0040321","GNBP3"
"3325","FBgn0040323","GNBP1"
"3326","FBgn0040324","Ephrin"
"3327","FBgn0040333","brv3"
"3328","FBgn0040340","TRAM"
"3329","FBgn0040343","CG3713"
"3330","FBgn0040344","Lztr1"
"3331","FBgn0040346","CG3704"
"3332","FBgn0040348","CG3703"
"3333","FBgn0040349","CG3699"
"3334","FBgn0040351","CG11638"
"3335","FBgn0040358","CG14625"
"3336","FBgn0040359","CG11380"
"3337","FBgn0040364","CG11378"
"3338","FBgn0040370","CG13375"
"3339","FBgn0040372","G9a"
"3340","FBgn0040373","CG3038"
"3341","FBgn0040382","CG5273"
"3342","FBgn0040395","Unc-76"
"3343","FBgn0040397","CG3655"
"3344","FBgn0040398","CG14629"
"3345","FBgn0040466","Dlip2"
"3346","FBgn0040475","SH3PX1"
"3347","FBgn0040491","Buffy"
"3348","FBgn0040502","CG8343"
"3349","FBgn0040503","CG7763"
"3350","FBgn0040505","Alk"
"3351","FBgn0040529","COX7A"
"3352","FBgn0040534","Sf3b5"
"3353","FBgn0040551","CG11686"
"3354","FBgn0040571","CG17193"
"3355","FBgn0040582","BomBc3"
"3356","FBgn0040588","CG13841"
"3357","FBgn0040601","CG13643"
"3358","FBgn0040602","CG14545"
"3359","FBgn0040606","CG6503"
"3360","FBgn0040608","CG14246"
"3361","FBgn0040609","CG3348"
"3362","FBgn0040636","CG13255"
"3363","FBgn0040637","CG11458"
"3364","FBgn0040653","Dso1"
"3365","FBgn0040697","Teh3"
"3366","FBgn0040699","CG15024"
"3367","FBgn0040717","Nplp4"
"3368","FBgn0040718","CG15353"
"3369","FBgn0040726","dpr1"
"3370","FBgn0040733","BomS6"
"3371","FBgn0040734","BomS5"
"3372","FBgn0040735","BomT2"
"3373","FBgn0040736","BomS3"
"3374","FBgn0040752","Prosap"
"3375","FBgn0040773","COX7C"
"3376","FBgn0040775","CG12158"
"3377","FBgn0040777","CG14767"
"3378","FBgn0040778","CG17977"
"3379","FBgn0040793","COX7B"
"3380","FBgn0040817","CG14132"
"3381","FBgn0040823","dpr6"
"3382","FBgn0040827","CG13315"
"3383","FBgn0040837","CG8620"
"3384","FBgn0040843","CG15213"
"3385","FBgn0040849","Ir41a"
"3386","FBgn0040850","CG15210"
"3387","FBgn0040877","CG12994"
"3388","FBgn0040968","CG14933"
"3389","FBgn0040985","osi"
"3390","FBgn0041004","CG17715"
"3391","FBgn0041087","wun2"
"3392","FBgn0041094","scyl"
"3393","FBgn0041150","hoe1"
"3394","FBgn0041160","comm2"
"3395","FBgn0041164","armi"
"3396","FBgn0041174","Vhl"
"3397","FBgn0041180","Tep4"
"3398","FBgn0041182","Tep2"
"3399","FBgn0041183","Tep1"
"3400","FBgn0041184","Socs36E"
"3401","FBgn0041205","key"
"3402","FBgn0041234","Gr59f"
"3403","FBgn0041337","Cyp309a2"
"3404","FBgn0041342","Pcyt1"
"3405","FBgn0041579","AttC"
"3406","FBgn0041581","AttB"
"3407","FBgn0041582","tamo"
"3408","FBgn0041588","eIF2D"
"3409","FBgn0041604","dlp"
"3410","FBgn0041605","cpx"
"3411","FBgn0041627","Ku80"
"3412","FBgn0041629","Hexo2"
"3413","FBgn0041630","Hexo1"
"3414","FBgn0041707","7B2"
"3415","FBgn0041710","yellow-f"
"3416","FBgn0041711","yellow-e"
"3417","FBgn0041712","yellow-d"
"3418","FBgn0041789","Pax"
"3419","FBgn0042083","Mccc2"
"3420","FBgn0042086","Tsp42Eb"
"3421","FBgn0042092","Polr1F"
"3422","FBgn0042111","CG18766"
"3423","FBgn0042119","Cpr65Au"
"3424","FBgn0042125","CG18787"
"3425","FBgn0042129","OS9"
"3426","FBgn0042132","CG18809"
"3427","FBgn0042138","Apt1"
"3428","FBgn0042179","Ugt305A1"
"3429","FBgn0042201","Nplp3"
"3430","FBgn0042206","GstD10"
"3431","FBgn0042696","NfI"
"3432","FBgn0042712","HBS1"
"3433","FBgn0043012","AP-2σ"
"3434","FBgn0043043","Desat2"
"3435","FBgn0043070","MESK2"
"3436","FBgn0043362","bchs"
"3437","FBgn0043364","cbt"
"3438","FBgn0043534","Obp57b"
"3439","FBgn0043535","Obp57a"
"3440","FBgn0043575","PGRP-SC2"
"3441","FBgn0043576","PGRP-SC1a"
"3442","FBgn0043578","PGRP-SB1"
"3443","FBgn0043783","Galm1"
"3444","FBgn0043792","CG30427"
"3445","FBgn0043806","CG32032"
"3446","FBgn0043841","vir-1"
"3447","FBgn0044011","Spn43Ad"
"3448","FBgn0044047","Ilp6"
"3449","FBgn0044048","Ilp5"
"3450","FBgn0044050","Ilp3"
"3451","FBgn0044323","Cka"
"3452","FBgn0044328","CG32052"
"3453","FBgn0044419","Pmi"
"3454","FBgn0044810","TotX"
"3455","FBgn0044826","Pak3"
"3456","FBgn0045038","Proc"
"3457","FBgn0045064","bwa"
"3458","FBgn0045073","Stim"
"3459","FBgn0045823","vsg"
"3460","FBgn0045842","yuri"
"3461","FBgn0045852","ham"
"3462","FBgn0045866","bai"
"3463","FBgn0046113","GluRIIC"
"3464","FBgn0046114","Gclm"
"3465","FBgn0046214","vig2"
"3466","FBgn0046225","CG17230"
"3467","FBgn0046247","CG5938"
"3468","FBgn0046258","CG12880"
"3469","FBgn0046301","CG7148"
"3470","FBgn0046302","CG10650"
"3471","FBgn0046685","Wsck"
"3472","FBgn0046687","Tre1"
"3473","FBgn0046692","Stlk"
"3474","FBgn0046763","peg"
"3475","FBgn0046776","CR14033"
"3476","FBgn0046875","Obp83g"
"3477","FBgn0046876","Obp83ef"
"3478","FBgn0046999","CG6429"
"3479","FBgn0047000","CG33946"
"3480","FBgn0047038","ND-13B"
"3481","FBgn0047095","CG33939"
"3482","FBgn0047114","CG31142"
"3483","FBgn0047135","CG32276"
"3484","FBgn0050000","GstT1"
"3485","FBgn0050001","CG30001"
"3486","FBgn0050015","CG30015"
"3487","FBgn0050020","CG30020"
"3488","FBgn0050021","metro"
"3489","FBgn0050022","CG30022"
"3490","FBgn0050026","CG30026"
"3491","FBgn0050035","Tret1"
"3492","FBgn0050042","Cpr49Ab"
"3493","FBgn0050046","CG30046"
"3494","FBgn0050054","CG30054"
"3495","FBgn0050069","Sdb"
"3496","FBgn0050077","Blos1"
"3497","FBgn0050083","CG30083"
"3498","FBgn0050087","CG30087"
"3499","FBgn0050088","CG30088"
"3500","FBgn0050091","CG30091"
"3501","FBgn0050098","CG30098"
"3502","FBgn0050108","CG30108"
"3503","FBgn0050109","CG30109"
"3504","FBgn0050115","GEFmeso"
"3505","FBgn0050145","Obp57e"
"3506","FBgn0050151","CG30151"
"3507","FBgn0050154","CG30154"
"3508","FBgn0050158","CG30158"
"3509","FBgn0050159","CG30159"
"3510","FBgn0050163","Cpr60D"
"3511","FBgn0050172","CG30172"
"3512","FBgn0050203","CG30203"
"3513","FBgn0050269","CG30269"
"3514","FBgn0050274","CG30274"
"3515","FBgn0050285","BaraC"
"3516","FBgn0050289","CG30289"
"3517","FBgn0050295","Ipk1"
"3518","FBgn0050296","RIC-3"
"3519","FBgn0050349","CG30349"
"3520","FBgn0050357","CG30357"
"3521","FBgn0050359","Mal-A5"
"3522","FBgn0050360","Mal-A6"
"3523","FBgn0050361","mtt"
"3524","FBgn0050381","PIG-X"
"3525","FBgn0050404","Tango11"
"3526","FBgn0050411","CG30411"
"3527","FBgn0050414","CG30414"
"3528","FBgn0050423","CG30423"
"3529","FBgn0050424","cGlr2"
"3530","FBgn0050431","CG30431"
"3531","FBgn0050438","Ugt50B3"
"3532","FBgn0050440","CG30440"
"3533","FBgn0050446","Tdc2"
"3534","FBgn0050463","Pgant9"
"3535","FBgn0050466","CG30466"
"3536","FBgn0050503","CG30503"
"3537","FBgn0051030","VhaAC45RP"
"3538","FBgn0051036","CG31036"
"3539","FBgn0051051","CG31051"
"3540","FBgn0051064","CG31064"
"3541","FBgn0051092","LpR2"
"3542","FBgn0051100","Glug"
"3543","FBgn0051103","CG31103"
"3544","FBgn0051108","TTLL5"
"3545","FBgn0051116","ClC-a"
"3546","FBgn0051118","RabX4"
"3547","FBgn0051146","Nlg1"
"3548","FBgn0051158","Efa6"
"3549","FBgn0051159","mRRF2"
"3550","FBgn0051161","CG31161"
"3551","FBgn0051191","CG31191"
"3552","FBgn0051199","CG31199"
"3553","FBgn0051201","GluRIIE"
"3554","FBgn0051211","CG31211"
"3555","FBgn0051216","Naam"
"3556","FBgn0051217","modSP"
"3557","FBgn0051219","CG31219"
"3558","FBgn0051224","CG31224"
"3559","FBgn0051226","CG31226"
"3560","FBgn0051287","CG31287"
"3561","FBgn0051300","CG31300"
"3562","FBgn0051313","CG31313"
"3563","FBgn0051321","CG31321"
"3564","FBgn0051323","CG31323"
"3565","FBgn0051326","CG31326"
"3566","FBgn0051345","CG31345"
"3567","FBgn0051354","Hsp70Bbb"
"3568","FBgn0051357","Kaz"
"3569","FBgn0051361","dpr17"
"3570","FBgn0051363","Jupiter"
"3571","FBgn0051374","sals"
"3572","FBgn0051388","CG31388"
"3573","FBgn0051390","MED7"
"3574","FBgn0051427","CR31427"
"3575","FBgn0051431","CG31431"
"3576","FBgn0051436","CG31436"
"3577","FBgn0051445","CG31445"
"3578","FBgn0051450","mRpS18A"
"3579","FBgn0051454","CG31454"
"3580","FBgn0051469","Argp"
"3581","FBgn0051475","myd"
"3582","FBgn0051481","pb"
"3583","FBgn0051516","CG31516"
"3584","FBgn0051523","CG31523"
"3585","FBgn0051548","CG31548"
"3586","FBgn0051549","CG31549"
"3587","FBgn0051550","CG31550"
"3588","FBgn0051619","nolo"
"3589","FBgn0051637","CG31637"
"3590","FBgn0051638","CG31638"
"3591","FBgn0051646","DIP-θ"
"3592","FBgn0051664","CG31664"
"3593","FBgn0051665","wry"
"3594","FBgn0051674","CG31674"
"3595","FBgn0051675","CG31675"
"3596","FBgn0051694","Ifrd1"
"3597","FBgn0051704","CG31704"
"3598","FBgn0051706","CG31706"
"3599","FBgn0051708","DIP-ζ"
"3600","FBgn0051712","Arglu1"
"3601","FBgn0287788","Datp"
"3602","FBgn0051716","Cnot4"
"3603","FBgn0051719","RluA-1"
"3604","FBgn0051720","mthl15"
"3605","FBgn0051755","SoYb"
"3606","FBgn0051759","CG31759"
"3607","FBgn0051760","CG31760"
"3608","FBgn0051769","CG31769"
"3609","FBgn0051776","CG31776"
"3610","FBgn0051777","CG31777"
"3611","FBgn0051779","Acp24A4"
"3612","FBgn0051780","CG31780"
"3613","FBgn0051793","CG31793"
"3614","FBgn0051809","CG31809"
"3615","FBgn0051810","CG31810"
"3616","FBgn0051814","DIP-κ"
"3617","FBgn0051849","Mgat3"
"3618","FBgn0051864","Qtzl"
"3619","FBgn0051866","Ada1-2"
"3620","FBgn0051908","CG31908"
"3621","FBgn0051933","CG31933"
"3622","FBgn0051955","CG31955"
"3623","FBgn0051973","Cda5"
"3624","FBgn0051974","CG31974"
"3625","FBgn0051992","gw"
"3626","FBgn0051997","CG31997"
"3627","FBgn0051998","CG31998"
"3628","FBgn0051999","CG31999"
"3629","FBgn0052000","anne"
"3630","FBgn0052009","CR32009"
"3631","FBgn0052016","4E-T"
"3632","FBgn0052029","Cpr66D"
"3633","FBgn0052037","CG32037"
"3634","FBgn0052056","scramb1"
"3635","FBgn0052057","dpr10"
"3636","FBgn0052062","Rbfox1"
"3637","FBgn0052066","CG32066"
"3638","FBgn0052068","Adi1"
"3639","FBgn0052082","IRSp53"
"3640","FBgn0052103","SCaMC"
"3641","FBgn0052113","Vps13D"
"3642","FBgn0052137","BicDR"
"3643","FBgn0052170","CG32170"
"3644","FBgn0052179","Krn"
"3645","FBgn0052183","Ccn"
"3646","FBgn0052185","edin"
"3647","FBgn0052190","NUCB1"
"3648","FBgn0052196","CG32196"
"3649","FBgn0052204","CG32204"
"3650","FBgn0052206","CG32206"
"3651","FBgn0052220","Csas"
"3652","FBgn0052225","CG32225"
"3653","FBgn0288469","Pex23"
"3654","FBgn0052230","ND-MLRQ"
"3655","FBgn0052241","CG32241"
"3656","FBgn0052251","Claspin"
"3657","FBgn0052259","CG32259"
"3658","FBgn0052262","CG32262"
"3659","FBgn0052271","CG32271"
"3660","FBgn0052278","CG32278"
"3661","FBgn0052282","Drsl4"
"3662","FBgn0052311","zormin"
"3663","FBgn0052333","CG32333"
"3664","FBgn0052344","CG32344"
"3665","FBgn0052350","Vps11"
"3666","FBgn0052364","tut"
"3667","FBgn0052365","CG32365"
"3668","FBgn0052368","lncRNA:CR32368"
"3669","FBgn0052369","CG32369"
"3670","FBgn0052373","CG32373"
"3671","FBgn0052406","PVRAP"
"3672","FBgn0052407","CG32407"
"3673","FBgn0052409","CG32409"
"3674","FBgn0052412","QC"
"3675","FBgn0052423","shep"
"3676","FBgn0052425","CG32425"
"3677","FBgn0052432","CG32432"
"3678","FBgn0052438","SMC5"
"3679","FBgn0052441","EMC10"
"3680","FBgn0052446","Atox1"
"3681","FBgn0052451","SPoCk"
"3682","FBgn0052499","Cda4"
"3683","FBgn0052512","CG32512"
"3684","FBgn0052521","Mnr"
"3685","FBgn0052523","CG32523"
"3686","FBgn0052528","parvin"
"3687","FBgn0052544","CG32544"
"3688","FBgn0052549","Nt5b"
"3689","FBgn0052573","CG32573"
"3690","FBgn0052579","Xkr"
"3691","FBgn0052580","Muc14A"
"3692","FBgn0052594","be"
"3693","FBgn0052600","dpr8"
"3694","FBgn0052625","CG32625"
"3695","FBgn0052638","CG32638"
"3696","FBgn0052641","CG32641"
"3697","FBgn0052647","CG32647"
"3698","FBgn0052675","Tango5"
"3699","FBgn0052687","CG32687"
"3700","FBgn0052694","CG32694"
"3701","FBgn0052695","CG32695"
"3702","FBgn0052699","LPCAT"
"3703","FBgn0052702","Cubn"
"3704","FBgn0052706","CG32706"
"3705","FBgn0052732","Setd3"
"3706","FBgn0052750","CG32750"
"3707","FBgn0052755","CG32755"
"3708","FBgn0052758","Snx27"
"3709","FBgn0052816","CG32816"
"3710","FBgn0052843","Dh31-R"
"3711","FBgn0052850","Rnf11"
"3712","FBgn0052944","CG32944"
"3713","FBgn0053052","Gorab"
"3714","FBgn0053056","Targ2"
"3715","FBgn0053082","Rpp21"
"3716","FBgn0053087","LRP1"
"3717","FBgn0053094","Synd"
"3718","FBgn0053095","CG33095"
"3719","FBgn0053096","CG33096"
"3720","FBgn0053099","CG33099"
"3721","FBgn0053100","eIF4EHP"
"3722","FBgn0053107","CG33107"
"3723","FBgn0053109","CG33109"
"3724","FBgn0053110","CG33110"
"3725","FBgn0053113","Rtnl1"
"3726","FBgn0053116","CG33116"
"3727","FBgn0053120","CG33120"
"3728","FBgn0053138","Agbe"
"3729","FBgn0053143","Idit"
"3730","FBgn0053145","GalT1"
"3731","FBgn0053155","CG33155"
"3732","FBgn0053156","Nadk1b"
"3733","FBgn0053158","CG33158"
"3734","FBgn0053179","beat-IIIb"
"3735","FBgn0053180","Ranbp16"
"3736","FBgn0053192","MtnD"
"3737","FBgn0053196","dpy"
"3738","FBgn0053199","CG33199"
"3739","FBgn0053200","VepD"
"3740","FBgn0053202","dpr11"
"3741","FBgn0053203","CG33203"
"3742","FBgn0053207","pxb"
"3743","FBgn0053217","CG33217"
"3744","FBgn0053225","CG33225"
"3745","FBgn0053281","CG33281"
"3746","FBgn0053296","CG33296"
"3747","FBgn0053307","CG33307"
"3748","FBgn0053329","Sp212"
"3749","FBgn0053349","ppk25"
"3750","FBgn0053460","CG33460"
"3751","FBgn0053468","CG33468"
"3752","FBgn0053469","CG33469"
"3753","FBgn0053470","BaraA1"
"3754","FBgn0053474","Pex11g"
"3755","FBgn0053481","dpr7"
"3756","FBgn0053512","dpr4"
"3757","FBgn0053513","Nmdar2"
"3758","FBgn0053517","Dop2R"
"3759","FBgn0053519","Obsc"
"3760","FBgn0053523","CG33523"
"3761","FBgn0053526","PNUTS"
"3762","FBgn0053527","SIFa"
"3763","FBgn0053531","Ddr"
"3764","FBgn0053532","lectin-37Da"
"3765","FBgn0053542","upd3"
"3766","FBgn0053543","CG33543"
"3767","FBgn0053547","Rim"
"3768","FBgn0053548","SmydA-8"
"3769","FBgn0053556","form3"
"3770","FBgn0053639","CG33639"
"3771","FBgn0053640","CG33640"
"3772","FBgn0053653","Cadps"
"3773","FBgn0053774","CG33774"
"3774","FBgn0053784","CG33784"
"3775","FBgn0053838","His2A:CG33838"
"3776","FBgn0053848","His3:CG33848"
"3777","FBgn0053849","His1:CG33849"
"3778","FBgn0053868","His2B:CG33868"
"3779","FBgn0053872","His2B:CG33872"
"3780","FBgn0053878","His2B:CG33878"
"3781","FBgn0053883","His4:CG33883"
"3782","FBgn0053926","Srg3"
"3783","FBgn0053965","CG33965"
"3784","FBgn0053988","Mid1"
"3785","FBgn0053993","Egfrap"
"3786","FBgn0054003","NimB3"
"3787","FBgn0054034","CG34034"
"3788","FBgn0054039","CG34039"
"3789","FBgn0054043","CG34043"
"3790","FBgn0054054","CG34054"
"3791","FBgn0058002","ND-AGGG"
"3792","FBgn0058006","CG40006"
"3793","FBgn0058191","CG40191"
"3794","FBgn0058198","CG40198"
"3795","FBgn0058298","CG40298"
"3796","FBgn0058354","CR40354"
"3797","FBgn0058439","CG40439"
"3798","FBgn0060296","pain"
"3799","FBgn0061359","Mvk"
"3800","FBgn0061361","Tcs1"
"3801","FBgn0061492","loj"
"3802","FBgn0061515","endos"
"3803","FBgn0062412","Ctr1B"
"3804","FBgn0062440","EMRE"
"3805","FBgn0062442","Cisd"
"3806","FBgn0062978","CG31808"
"3807","FBgn0063491","GstE9"
"3808","FBgn0063492","GstE8"
"3809","FBgn0063493","GstE7"
"3810","FBgn0063494","GstE6"
"3811","FBgn0063498","GstE2"
"3812","FBgn0063649","CG6006"
"3813","FBgn0063667","meep"
"3814","FBgn0063923","Kaz1-ORFB"
"3815","FBgn0064116","anox"
"3816","FBgn0064225","RpL5"
"3817","FBgn0064237","Idgf5"
"3818","FBgn0064766","CG7600"
"3819","FBgn0065032","Arpc3B"
"3820","FBgn0067102","GlcT"
"3821","FBgn0067628","CG33331"
"3822","FBgn0067864","Patj"
"3823","FBgn0067903","IM18"
"3824","FBgn0067905","Dso2"
"3825","FBgn0069242","eca"
"3826","FBgn0069923","Mic10b"
"3827","FBgn0069969","CG40498"
"3828","FBgn0069973","CG40485"
"3829","FBgn0082582","tmod"
"3830","FBgn0082831","pps"
"3831","FBgn0083068","CG33947"
"3832","FBgn0083167","Neb-cGP"
"3833","FBgn0083228","Frq2"
"3834","FBgn0083956","ldd"
"3835","FBgn0083962","CG34126"
"3836","FBgn0083963","Nlg3"
"3837","FBgn0083969","CG34133"
"3838","FBgn0083970","CG34134"
"3839","FBgn0083972","CG34136"
"3840","FBgn0083991","CG34155"
"3841","FBgn0085188","CG34159"
"3842","FBgn0085194","CG34165"
"3843","FBgn0085195","CG34166"
"3844","FBgn0085201","COX7AL2"
"3845","FBgn0085220","Ufm1"
"3846","FBgn0085224","CG34195"
"3847","FBgn0085237","CG34208"
"3848","FBgn0085244","CG34215"
"3849","FBgn0085248","CG34219"
"3850","FBgn0085256","CG34227"
"3851","FBgn0085257","CG34228"
"3852","FBgn0085282","CG34253"
"3853","FBgn0085290","Targ3"
"3854","FBgn0085294","CG34265"
"3855","FBgn0085320","CG34291"
"3856","FBgn0085334","CG34305"
"3857","FBgn0085350","inaF-C"
"3858","FBgn0085351","inaF-A"
"3859","FBgn0085354","CG34325"
"3860","FBgn0085356","CG34327"
"3861","FBgn0085370","Pde11"
"3862","FBgn0085376","CG34347"
"3863","FBgn0085380","dcma"
"3864","FBgn0085382","CG34353"
"3865","FBgn0085383","CG34354"
"3866","FBgn0085384","CG34355"
"3867","FBgn0085385","bma"
"3868","FBgn0085386","Gucy2d"
"3869","FBgn0085387","shakB"
"3870","FBgn0085391","trv"
"3871","FBgn0085395","Shawl"
"3872","FBgn0085396","CG34367"
"3873","FBgn0085397","Fili"
"3874","FBgn0085399","CG34370"
"3875","FBgn0085404","CG34375"
"3876","FBgn0085405","CG34376"
"3877","FBgn0085407","Pvf3"
"3878","FBgn0085412","kmr"
"3879","FBgn0085413","CG34384"
"3880","FBgn0085414","dpr12"
"3881","FBgn0085419","Rgk2"
"3882","FBgn0085420","DIP-δ"
"3883","FBgn0085421","Epac"
"3884","FBgn0085425","CG34396"
"3885","FBgn0085426","Rgk3"
"3886","FBgn0085430","Dora"
"3887","FBgn0085433","CG34404"
"3888","FBgn0085434","NaCP60E"
"3889","FBgn0085436","Not1"
"3890","FBgn0085447","sif"
"3891","FBgn0085452","CG34423"
"3892","FBgn0085468","ND-MWFE"
"3893","FBgn0085484","Pdxk"
"3894","FBgn0085486","CG34457"
"3895","FBgn0085489","CG34460"
"3896","FBgn0085520","CR40801"
"3897","FBgn0085732","CR40190"
