,validated_id,current_symbol,Official_ID,First_Author,Year,PMID,website_address
10985,FBgn0038749,Xport-A,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10986,FBgn0031148,Cbs,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10987,FBgn0025335,Cpes,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10988,FBgn0035124,ttm2,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10989,FBgn0020513,Paics,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10990,FBgn0039172,Spase22-23,LinearUp-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10991,FBgn0033584,CG7737,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10992,FBgn0032613,Nepl9,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10993,FBgn0025865,Cortactin,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10994,FBgn0031690,CG7742,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10995,FBgn0037151,CG7130,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10996,FBgn0034199,Gbp1,LinearUp-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10997,FBgn0034329,BomS1,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10998,FBgn0032618,CG31743,Complex-10,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
10999,FBgn0030589,CG9519,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11000,FBgn0038179,CG9312,Complex-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11001,FBgn0034247,CG6484,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11002,FBgn0030745,CG4239,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11003,FBgn0010173,RPA1,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11004,FBgn0027279,l(1)G0196,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11005,FBgn0014906,Hydr2,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11006,FBgn0000303,ChAT,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11007,FBgn0261575,tobi,LinearDown-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11008,FBgn0032269,w-cup,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11009,FBgn0031694,Cyp4ac2,LinearDown-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11010,FBgn0038774,CG5023,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11011,FBgn0031695,Cyp4ac3,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11012,FBgn0286818,Pdi,LinearUp-7,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11013,FBgn0024289,Sodh1,Complex-10,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11014,FBgn0267912,CanA-14F,LinearDown-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11015,FBgn0004237,Hrb87F,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11016,FBgn0002567,Rab32,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11017,FBgn0024806,DIP2,LinearDown-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11018,FBgn0038925,Cchl,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11019,FBgn0039209,REPTOR,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11020,FBgn0040828,CG13306,LinearDown-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11021,FBgn0039112,SdhD,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11022,FBgn0033683,CG18343,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11023,FBgn0024293,Spn43Ab,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11024,FBgn0037709,Bckdha,Complex-9,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11025,FBgn0035964,Dhpr,Complex-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11026,FBgn0034789,PIP5K59B,LinearDown-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11027,FBgn0016715,Reg-2,Complex-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11028,FBgn0033130,Tsp42Ei,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11029,FBgn0039081,Irk2,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11030,FBgn0264494,CG17646,Complex-7,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11031,FBgn0036316,nebu,Complex-10,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11032,FBgn0029134,Prosβ5,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11033,FBgn0034655,CG10307,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11034,FBgn0039229,Saf-B,LinearDown-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11035,FBgn0015037,Cyp4p1,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11036,FBgn0038946,rdhB,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11037,FBgn0034509,Obp57c,LinearDown-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11038,FBgn0027611,LManII,Complex-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11039,FBgn0029148,NHP2,LinearUp-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11040,FBgn0032715,CG17597,Complex-7,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11041,FBgn0000039,nAChRα2,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11042,FBgn0051431,CG31431,LinearDown-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11043,FBgn0034121,CG6262,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11044,FBgn0260660,Mp,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11045,FBgn0266582,ND-30,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11046,FBgn0028968,γCOP,LinearUp-7,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11047,FBgn0039238,CG7016,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11048,FBgn0037386,CG1208,Complex-9,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11049,FBgn0039735,Nph,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11050,FBgn0010238,Lac,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11051,FBgn0035896,CG6983,LinearDown-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11052,FBgn0004381,Klp68D,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11053,FBgn0039239,Srg1,LinearUp-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11054,FBgn0040259,Ugt302C1,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11055,FBgn0031457,Snx21,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11056,FBgn0261953,TfAP-2,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11057,FBgn0010612,ATPsynG,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11058,FBgn0033820,CG4716,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11059,FBgn0037073,Tsr1,LinearUp-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11060,FBgn0003676,CCT1,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11061,FBgn0023541,Cyp4d14,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11062,FBgn0030504,CG2691,LinearUp-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11063,FBgn0033961,ND-B15,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11064,FBgn0000163,baz,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11065,FBgn0030157,CG1468,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11066,FBgn0024889,Kap-α1,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11067,FBgn0031485,CG9643,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11068,FBgn0038200,CG9920,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11069,FBgn0035090,CG2736,Complex-11,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11070,FBgn0031304,TBC1D23,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11071,FBgn0026252,msk,LinearUp-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11072,FBgn0032704,Jwa,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11073,FBgn0031305,Iris,Complex-11,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11074,FBgn0000239,bur,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11075,FBgn0032021,CG7781,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11076,FBgn0264894,CG44085,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11077,FBgn0038373,CG4546,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11078,FBgn0286784,TER94,Complex-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11079,FBgn0051199,CG31199,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11080,FBgn0010225,Gel,LinearUp-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11081,FBgn0038467,Adsl,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11082,FBgn0028940,Cyp28a5,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11083,FBgn0262559,Mdh2,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11084,FBgn0030321,CG1703,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11085,FBgn0033054,CG14591,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11086,FBgn0264087,Slob,Complex-11,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11087,FBgn0052436,CG32436,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11088,FBgn0037288,Jhbp3,LinearDown-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11089,FBgn0032387,CG16965,Complex-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11090,FBgn0032896,CG14400,LinearDown-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11091,FBgn0263346,smash,Complex-12,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11092,FBgn0038236,Cyp313a1,LinearDown-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11093,FBgn0040323,GNBP1,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11094,FBgn0036778,Cyp312a1,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11095,FBgn0014455,Ahcy,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11096,FBgn0029092,ced-6,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11097,FBgn0034645,ND-B12,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11098,FBgn0026438,Eaat2,Complex-12,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11099,FBgn0002121,l(2)gl,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11100,FBgn0003390,shf,LinearDown-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11101,FBgn0039073,CG4408,Complex-11,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11102,FBgn0002780,mod,LinearUp-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11103,FBgn0289108,Archease,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11104,FBgn0038243,CG8066,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11105,FBgn0038248,CG7886,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11106,FBgn0023542,Nmd3,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11107,FBgn0034416,CG15109,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11108,FBgn0032451,spict,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11109,FBgn0038878,CG3301,LinearDown-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11110,FBgn0037146,P5CS,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11111,FBgn0035287,CG13937,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11112,FBgn0265052,St3,Complex-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11113,FBgn0032908,CG9270,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11114,FBgn0041191,Rheb,LinearDown-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11115,FBgn0259222,CG42322,LinearDown-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11116,FBgn0285952,eEF5,LinearDown-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11117,FBgn0028987,Spn28F,LinearDown-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11118,FBgn0034802,CNBP,LinearUp-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11119,FBgn0031538,CG3246,LinearUp-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11120,FBgn0028526,CG15293,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11121,FBgn0032382,Mal-B2,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11122,FBgn0031020,Naa15-16,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11123,FBgn0031260,Spp,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11124,FBgn0011703,RnrL,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11125,FBgn0038257,smp-30,LinearDown-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11126,FBgn0031261,nAChRβ3,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11127,FBgn0026418,Hsp110,Complex-14,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11128,FBgn0011592,fra,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11129,FBgn0035524,CG11583,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11130,FBgn0011589,Elk,Complex-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11131,FBgn0033504,CAP,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11132,FBgn0000592,Est-6,Complex-11,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11133,FBgn0032833,COX4,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11134,FBgn0037687,CG8132,Complex-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11135,FBgn0011638,La,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11136,FBgn0013467,igl,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11137,FBgn0038966,pinta,Complex-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11138,FBgn0010470,Fkbp14,Complex-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11139,FBgn0038488,m-cup,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11140,FBgn0086675,fne,LinearDown-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11141,FBgn0029887,CG3198,LinearDown-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11142,FBgn0010808,Chchd3,Complex-12,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11143,FBgn0001257,ImpL2,LinearUp-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11144,FBgn0046776,CR14033,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11145,FBgn0037548,CG7900,Complex-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11146,FBgn0001258,Ldh,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11147,FBgn0002789,Mp20,Complex-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11148,FBgn0030506,DNAlig4,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11149,FBgn0020388,Gcn5,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11150,FBgn0035165,CG13887,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11151,FBgn0051549,CG31549,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11152,FBgn0052687,CG32687,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11153,FBgn0000667,Actn,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11154,FBgn0030855,CG5800,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11155,FBgn0041194,Prat2,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11156,FBgn0034277,OstΔ,LinearUp-7,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11157,FBgn0026090,Lamtor5,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11158,FBgn0013725,phyl,LinearDown-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11159,FBgn0037874,Tctp,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11160,FBgn0016120,ATPsynD,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11161,FBgn0004654,Pgd,Complex-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11162,FBgn0022213,Cse1,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11163,FBgn0035630,CG10576,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11164,FBgn0024957,Irp-1B,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11165,FBgn0026147,TTLL4A,LinearDown-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11166,FBgn0029823,Shmt,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11167,FBgn0000038,nAChRβ1,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11168,FBgn0003380,Sh,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11169,FBgn0033945,CG12868,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11170,FBgn0285892,tea,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11171,FBgn0053113,Rtnl1,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11172,FBgn0032538,Vajk2,Complex-12,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11173,FBgn0033570,ND-B14,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11174,FBgn0264707,RhoGEF3,LinearDown-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11175,FBgn0031453,Bacc,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11176,FBgn0259209,Mlp60A,LinearDown-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11177,FBgn0040637,CG11458,Complex-12,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11178,FBgn0038787,Sag1,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11179,FBgn0039313,CG11892,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11180,FBgn0035982,CG4461,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11181,FBgn0037345,PolZ2,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11182,FBgn0016691,ATPsynO,Complex-12,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11183,FBgn0026196,nop5,LinearUp-4,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11184,FBgn0003889,βTub85D,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11185,FBgn0035438,Gtpx,LinearUp-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11186,FBgn0034605,Ugt49C1,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11187,FBgn0287831,speck,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11188,FBgn0259795,loopin-1,Complex-13,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11189,FBgn0029174,Fkbp59,LinearDown-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11190,FBgn0040582,BomBc3,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11191,FBgn0250839,Jhbp2,LinearDown-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11192,FBgn0034275,CG5002,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11193,FBgn0030317,pkm,LinearDown-6,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11194,FBgn0037678,CG16749,LinearUp-8,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11195,FBgn0023520,CG3857,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11196,FBgn0288232,Cyp6a21,Complex-10,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11197,FBgn0035996,CG3448,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11198,FBgn0261563,wb,LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11199,FBgn0086450,su(r),LinearUp-2,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11200,FBgn0032465,Yip1d1,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11201,FBgn0051792,CG31792,Complex-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11202,FBgn0039099,GILT2,Complex-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11203,FBgn0002562,Lsp1α,LinearUp-1,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11204,FBgn0263594,lost,LinearUp-3,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
11205,FBgn0001297,kay,LinearUp-5,Girardot,2006,16584578,https://pubmed.ncbi.nlm.nih.gov/16584578/
